charmed	6	18	28	0.316993464052288	18
chemical	2	8	77	0.428571428571429	23
chern	8	60	100	0.608474576271187	67
chiral	5	65	87	0.749278846153846	73
chirality	4	16	104	0.4625	52
circuits	1	3	33	0.666666666666667	7
circular	6	26	83	0.6	50
cl	3	9	70	0.333333333333333	31
class	3	14	37	0.554945054945055	20
classical	3	7	116	0.476190476190476	28
classification	1	3	14	0.5	5
clean	1	3	4	0.666666666666667	3
cloning	11	55	66	0.35050505050505	59
close	1	2	13	0.5	2
closed	1	3	29	0.5	8
cluster	2	7	88	0.452380952380952	30
clustering	1	2	8	0.5	2
clusters	31	210	402	0.338140806561858	274
cmb	10	40	56	0.446794871794872	46
co	9	25	160	0.336666666666667	76
coarsening	3	10	55	0.377777777777778	32
coefficient	3	4	31	0.0833333333333333	10
coexistence	2	4	21	0.25	11
coherent	1	3	79	0.5	27
collapse	11	60	216	0.346610169491525	125
collective	1	6	96	0.633333333333333	23
collider	6	25	280	0.538333333333333	147
colliders	1	5	46	0.75	24
collisional	1	14	57	0.708791208791209	38
collisions	14	50	240	0.33265306122449	117
colloidal	6	49	96	0.389880952380952	72
colloids	6	14	101	0.208791208791209	45
color	4	12	23	0.333333333333333	12
colossal	2	10	36	0.677777777777778	15
columnar	1	6	35	0.633333333333333	20
combined	2	4	10	0.333333333333333	4
commensurate	6	31	37	0.51505376344086	31
comment	1	3	350	0.666666666666667	68
comments	1	2	67	0.5	6
communication	6	19	146	0.228070175438596	103
compact	8	47	160	0.566604995374653	86
comparative	1	2	35	0.5	2
comparison	1	5	199	0.6	57
competing	1	6	44	0.533333333333333	21
competition	1	4	202	0.666666666666667	48
complete	1	3	35	0.5	9
complex	1	8	47	0.642857142857143	22
complexes	1	2	12	0.5	4
component	2	11	99	0.618181818181818	39
compound	2	4	21	0.333333333333333	8
compounds	2	6	89	0.5	29
computation	27	150	281	0.32089485458613	180
computational	1	3	49	0.5	3
computer	1	4	47	0.666666666666667	19
computing	1	3	45	0.5	10
concentration	1	2	23	0.5	2
condensate	7	17	112	0.352941176470588	58
condensates	3	19	54	0.704678362573099	30
condensation	3	9	27	0.305555555555556	16
conditions	1	2	16	0.5	4
conducting	1	2	8	0.5	2
conductor	1	2	11	0.5	4
conductors	1	3	14	0.5	3
configuration	2	5	126	0.3	42
configurations	1	2	14	0.5	2
confined	2	18	148	0.650326797385621	54
confinement	1	6	25	0.833333333333333	12
conformal	2	5	11	0.5	7
conjugated	6	29	49	0.321428571428571	33
constraining	2	7	44	0.619047619047619	24
constraint	1	2	15	0.5	2
continuum	2	15	209	0.676190476190476	104
control	74	379	847	0.199166561963396	488
controlled	3	17	381	0.602941176470588	104
controlling	4	89	255	0.89185393258427	123
convection	1	9	17	0.736111111111111	11
conversion	1	4	39	0.666666666666667	16
coo	6	46	77	0.701449275362319	65
cooling	5	64	131	0.600198412698413	86
cooper	3	10	100	0.655555555555555	46
core	2	10	168	0.6	65
correction	1	3	15	0.5	3
correlated	14	56	318	0.331818181818182	194
correspondence	1	2	21	0.5	4
cosmological	2	11	42	0.736363636363637	23
cosmology	28	160	292	0.264544025157233	189
coulomb	4	15	152	0.419047619047619	80
couplings	3	10	77	0.422222222222222	21
covariant	1	2	10	0.5	2
cr	3	16	74	0.645833333333333	35
creation	1	2	11	0.5	2
criticality	1	5	39	0.7	15
crossover	4	26	222	0.487692307692308	90
crystal	5	16	232	0.3625	109
crystalline	1	2	18	0.5	2
crystallization	3	10	83	0.4	30
cs	2	3	56	0.166666666666667	17
cu	4	10	186	0.4	76
cugeo	1	13	14	0.782051282051282	13
cuprates	3	7	85	0.333333333333333	47
curvature	1	2	15	0.5	2
curved	1	3	13	0.5	7
cycle	2	16	64	0.795833333333333	34
damping	1	2	19	0.5	2
dark	92	969	1217	0.502848638367918	1104
data	1	4	38	0.75	9
dc	2	5	11	0.3	5
decoherence	38	221	314	0.32620320855615	243
decomposition	1	3	16	0.5	5
deep	3	35	69	0.689915966386555	51
defect	3	13	142	0.435897435897436	45
defects	3	20	130	0.707894736842105	51
deficient	2	10	60	0.755555555555556	32
deformation	1	2	19	0.5	4
degenerate	1	3	25	0.666666666666667	7
degree	3	7	49	0.5	16
delay	6	24	111	0.396739130434783	64
delocalization	3	9	99	0.555555555555555	31
demonstration	3	12	140	0.598484848484849	47
dense	2	8	72	0.267857142857143	33
densities	1	6	35	0.766666666666667	15
density	15	86	667	0.387688098495212	353
dependent	1	3	181	0.5	36
dephasing	4	36	128	0.436507936507936	71
deposition	1	5	81	0.5	33
depth	1	2	13	0.5	4
der	5	13	46	0.403846153846154	29
derivation	1	4	48	0.583333333333333	8
derivative	1	2	15	0.5	4
design	1	4	123	0.666666666666667	29
desorption	2	20	35	0.715789473684211	27
detecting	2	6	142	0.5	48
detector	1	2	7	0.5	2
detectors	1	2	8	0.5	2
deterministic	1	2	19	0.5	2
deuterium	1	3	29	0.666666666666667	3
devices	2	4	69	0.333333333333333	14
diagrams	1	3	10	0.666666666666667	5
diamond	4	11	105	0.4	61
diatomic	1	2	24	0.5	2
dichroism	1	11	13	0.818181818181818	11
dielectric	5	28	155	0.30952380952381	84
dielectronic	7	39	41	0.584345479082321	39
diffraction	3	16	78	0.516666666666667	36
diffractive	1	3	22	0.666666666666667	7
diffuse	1	3	17	0.5	7
diffusion	14	81	288	0.262345679012346	181
diffusive	1	4	88	0.666666666666667	28
dilaton	4	7	32	0.166666666666667	18
diluted	1	2	11	0.5	4
